Gene stable ID	Zea mays paralogue gene stable ID	Evalue	Paralogue last common ancestor with Zea mays	Paralogue %id. target Zea mays gene identical to query gene	Paralogue %id. query gene identical to target Zea mays gene	Paralogue dN with Zea mays	Paralogue dS with Zea mays
Zm00001d038761	Zm00001d010805	5e-41	12_Zea mays	79.3578	75.5459	0.1056	0.5146
Zm00001d040440	Zm00001d008242	8e-86	12_Zea mays	81.9672	44.3787	0.1122	0.4555
Zm00001d036522	Zm00001d014597	2e-101	11_Andropogoneae	68.5824	77.1552	0.1427	0.201
Zm00001d012452	Zm00001d010578	0.0	09_Poaceae	53.2734	58.6987	0.2397	1.3186
Zm00001d022560	Zm00001d007202	0.0	12_Zea mays	91.5306	87.5977	0.0306	0.1461
Zm00001d049638	Zm00001d035167	0.0	12_Zea mays	79.7941	81.7942	0.0959	0.2418
Zm00001d053432	Zm00001d016134	2e-145	12_Zea mays	94.7137	95.1327	0.0244	0.3243
Zm00001d021998	Zm00001d006744	0.0	12_Zea mays	86.1842	86.1842	0.0751	0.4654
Zm00001d026491	Zm00001d002005	3e-155	09_Poaceae	82.5758	81.9549	0.0535	0.3105
Zm00001d033818	Zm00001d013397	1e-94	11_Andropogoneae	95.4774	94.5274	0.0177	0.3528
Zm00001d032836	Zm00001d014110	5e-21	10_Panicoideae	31.9588	36.0465	0.5492	1.892
Zm00001d051511	Zm00001d017682	8e-95	09_Poaceae	85.259	84.9206	0.0548	0.4786
Zm00001d025692	Zm00001d003288	0.0	12_Zea mays	83.4768	86.4528	0.0905	0.2788
Zm00001d052462	Zm00001d004976	0.0	12_Zea mays	90.3073	89.2523	0.0486	0.2298
Zm00001d042814	Zm00001d012326	0.0	12_Zea mays	96.7093	96.5328	0.0148	0.2455
Zm00001d047460	Zm00001d022395	2e-33	09_Poaceae	84.6154	23.5714	0.0997	2.8238
Zm00001d051388	Zm00001d002714	3e-85	05_Magnoliophyta	41.7266	33.7209	0.3429	104.8787
Zm00001d042669	Zm00001d038336	9e-166	09_Poaceae	49.7902	64.1441	0.2485	1.3265
Zm00001d036593	Zm00001d014377	0.0	12_Zea mays	88.6458	92.8026	0.0324	0.19
Zm00001d048149	Zm00001d028102	0.0	12_Zea mays	96.3636	96.3636	0.0175	0.1267
Zm00001d052816	Zm00001d031280	1e-30	11_Andropogoneae	68.325	69.5946	0.1877	0.7198
Zm00001d043031	Zm00001d038465	0.0	09_Poaceae	69.9433	69.1589	0.1611	1.7779
Zm00001d051914	Zm00001d018483	3e-132	12_Zea mays	74.4035	80.5164	0.0969	0.3257
Zm00001d053589	Zm00001d016378	0.0	09_Poaceae	65.7143	61.2426	0.1923	0.4795
Zm00001d041443	Zm00001d031005	0.0	12_Zea mays	92.2144	91.3979	0.0368	0.1592
Zm00001d043652	Zm00001d038824	4e-171	09_Poaceae	68.5864	70.6199	0.1605	1.0636
Zm00001d024725	Zm00001d010933	2e-101	11_Andropogoneae	66.2562	73.297	0.1098	0.6132
Zm00001d042331	Zm00001d031614	2e-116	09_Poaceae	40.7018	38.6023	0.3908	7.6251
Zm00001d021341	Zm00001d006358	3e-97	11_Andropogoneae	68.5714	66.436	0.189	0.8276
Zm00001d025933	Zm00001d002836	1e-120	05_Magnoliophyta	45.2756	42.5139	0.3906	4.4475
Zm00001d033204	Zm00001d031101	1e-42	09_Poaceae	24.1015	26.6355	0.844	2.8086
Zm00001d036395	Zm00001d014797	0.0	12_Zea mays	70.6767	95.4315	0.0177	0.1536
Zm00001d051052	Zm00001d017177	2e-34	12_Zea mays	63.1769	69.17	0.2216	0.4224
Zm00001d047404	Zm00001d022252	2e-56	09_Poaceae	32.1212	40.2532	0.5943	1.1631
Zm00001d031490	Zm00001d020973	0.0	09_Poaceae	67.9487	61.0599	0.1994	1.2181
Zm00001d041730	Zm00001d035313	2e-21	12_Zea mays	51.8135	59.8802	0.343	0.4708
Zm00001d050915	Zm00001d017026	9e-144	12_Zea mays	75.4032	82.7434	0.0795	0.324
Zm00001d047780	Zm00001d028671	2e-63	12_Zea mays	95.7537	96.7119	0.0141	0.1539
Zm00001d019034	Zm00001d007800	2e-66	12_Zea mays	80.3279	81.6667	0.0982	0.681
Zm00001d049579	Zm00001d024624	0.0	12_Zea mays	89.3671	93.1398	0.0379	0.3101
Zm00001d038963	Zm00001d009508	8e-36	12_Zea mays	52.2727	47.0588	0.3485	1.0438
Zm00001d054075	Zm00001d014947	0.0	12_Zea mays	86.3139	70.2823	0.0538	0.4896
Zm00001d025617	Zm00001d003401	9e-164	12_Zea mays	99.2337	95.2206	0.0035	0.2173
Zm00001d049628	Zm00001d035186	3e-168	12_Zea mays	75.5906	74.036	0.1597	0.3725
Zm00001d041604	Zm00001d030617	5e-79	12_Zea mays	89.4737	90.0662	0.0385	0.5765
Zm00001d025988	Zm00001d002790	3e-57	12_Zea mays	42.0765	71.517	0.1471	0.3101
Zm00001d052889	Zm00001d006025	0.0	09_Poaceae	54.1528	53.7068	0.2487	2.8112
Zm00001d047539	Zm00001d022427	1e-11	09_Poaceae	64.6325	70.4992	0.1296	1.9224
Zm00001d032100	Zm00001d020586	0.0	09_Poaceae	47.4603	61.5226	0.207	2.5322
Zm00001d041381	Zm00001d033304	1e-124	09_Poaceae	56.5678	55.5094	0.2326	108.4102
Zm00001d012513	Zm00001d010618	3e-107	06_Mesangiospermae	99.3243	90.1841	0.0031	0.7754
Zm00001d026590	Zm00001d001879	0.0	12_Zea mays	87.9717	91.3097	0.0256	0.1249
Zm00001d026113	Zm00001d017560	8e-101	09_Poaceae	64.2738	66.1512	0.1559	1.2255
Zm00001d036598	Zm00001d014382	0.0	12_Zea mays	85.7341	78.7532	0.0836	0.1811
Zm00001d033044	Zm00001d014244	3e-112	09_Poaceae	51.2953	47.8261	0.3071	2.1861
Zm00001d043046	Zm00001d038473	2e-65	09_Poaceae	45.9239	46.1749	0.3016	6.7302
Zm00001d021761	Zm00001d006585	5e-123	12_Zea mays	59.4667	87.451	0.0476	0.3488
Zm00001d045141	Zm00001d037487	2e-15	09_Poaceae	41.0714	31.856	0.4016	42.7313
Zm00001d034440	Zm00001d007824	0.0	09_Poaceae	87.8713	87.8713	0.0622	1.3725
Zm00001d011599	Zm00001d009510	3e-101	09_Poaceae	60.2362	65.2452	0.2068	2.2519
Zm00001d042359	Zm00001d031586	1e-15	08_commelinids	22.8758	28	0.742	97.8572
Zm00001d021836	Zm00001d006623	0.0	12_Zea mays	93.0723	93.3535	0.025	0.4555
Zm00001d040343	Zm00001d008293	0.0	12_Zea mays	95.0434	95.1613	0.0238	0.1203
Zm00001d053667	Zm00001d015839	9e-178	11_Andropogoneae	83.5664	84.1549	0.0937	0.2549
Zm00001d044396	Zm00001d011285	0.0	11_Andropogoneae	96.5909	96.5909	0.0141	1.0117
Zm00001d051140	Zm00001d025861	2e-96	09_Poaceae	55.4422	55.6314	0.2676	1.517
Zm00001d048474	Zm00001d027425	7e-117	12_Zea mays	82.7586	84.2105	0.0749	0.2174
Zm00001d039904	Zm00001d008596	0.0	12_Zea mays	99.0805	94.7253	0.0053	0.243
Zm00001d017606	Zm00001d002594	9e-29	09_Poaceae	45.5479	33.5013	0.3404	1.8996
Zm00001d039091	Zm00001d011474	2e-139	09_Poaceae	91.5254	97.7376	0.0156	0.9486
Zm00001d043274	Zm00001d012627	2e-167	12_Zea mays	23.8047	92.126	0.0483	0.1415
Zm00001d039345	Zm00001d008957	0.0	10_Panicoideae	71.0265	67.1361	0.1357	1.4937
Zm00001d052234	Zm00001d044849	3e-23	09_Poaceae	38.2166	38.2166	0.5236	90.1486
Zm00001d016919	Zm00001d003469	3e-175	09_Poaceae	55.481	48.3431	0.2893	4.2201
Zm00001d034160	Zm00001d013202	5e-69	11_Andropogoneae	80.7692	75.4144	0.0922	0.4402
Zm00001d043911	Zm00001d011561	2e-124	12_Zea mays	91.0931	91.0931	0.0458	0.2119
Zm00001d051586	Zm00001d017790	0.0	12_Zea mays	79.6258	85.8744	0.09	0.2541
Zm00001d052093	Zm00001d018297	4e-112	09_Poaceae	63.5688	55.5195	0.2618	0.5694
Zm00001d021216	Zm00001d006171	0.0	12_Zea mays	90.6716	91.3534	0.0429	0.3631
Zm00001d043902	Zm00001d038994	1e-22	09_Poaceae	61.3208	56.8513	0.2305	1.6091
Zm00001d044943	Zm00001d037216	0.0	09_Poaceae	66.1417	67.7419	0.1741	1.7389
Zm00001d044154	Zm00001d011419	0.0	12_Zea mays	81.5385	60.2273	0.0719	0.5675
Zm00001d043860	Zm00001d011602	0.0	12_Zea mays	77.9259	86.3711	0.0655	0.1217
Zm00001d039265	Zm00001d009016	0.0	11_Andropogoneae	92.9499	93.2961	0.0352	0.1218
Zm00001d043703	Zm00001d011685	0.0	11_Andropogoneae	85.3916	85.5204	0.0926	0.1981
Zm00001d045403	Zm00001d036108	2e-175	12_Zea mays	95.1417	94.7581	0.0305	0.1766
Zm00001d033799	Zm00001d013402	0.0	12_Zea mays	95.9328	95.9328	0.0207	0.1819
Zm00001d038338	Zm00001d012255	1e-104	09_Poaceae	67.4419	69.3227	0.1336	2.7804
Zm00001d050020	Zm00001d031793	0.0	12_Zea mays	60.6232	85.9438	0.0935	0.2501
Zm00001d048506	Zm00001d027345	3e-94	11_Andropogoneae	85.7868	84.9246	0.0986	0.7298
Zm00001d026609	Zm00001d001841	5e-62	12_Zea mays	81.3793	69.8225	0.104	0.3483
Zm00001d026514	Zm00001d001974	0.0	12_Zea mays	88.8636	63.2686	0.0563	0.1881
Zm00001d032265	Zm00001d005622	2e-44	09_Poaceae	37.8378	38.0665	0.3347	66.2514
Zm00001d043736	Zm00001d011658	4e-70	12_Zea mays	74.1259	77.9412	0.1337	0.3506
Zm00001d032239	Zm00001d020412	2e-17	09_Poaceae	45.0777	28.3388	0.361	9.9251
Zm00001d031436	Zm00001d006019	6e-104	09_Poaceae	14.5631	71.4286	0.1479	1.4235
Zm00001d048220	Zm00001d028004	0.0	11_Andropogoneae	48.0282	54.56	0.3538	1.4322
Zm00001d047842	Zm00001d028560	0.0	12_Zea mays	91.1811	96.9849	0.012	0.1682
Zm00001d024314	Zm00001d002346	6e-151	09_Poaceae	71.3092	69.1892	0.1607	2.9508
Zm00001d037748	Zm00001d010000	3e-130	09_Poaceae	46.8468	64.5963	0.2943	0.3679
Zm00001d050850	Zm00001d016915	0.0	12_Zea mays	91.9378	91.9378	0.0379	0.2391
Zm00001d038509	Zm00001d010623	0.0	11_Andropogoneae	46.4286	50.1014	0.366	0.7808
Zm00001d021363	Zm00001d006347	5e-131	12_Zea mays	92.8082	92.8082	0.0349	0.1739
Zm00001d051180	Zm00001d002992	1e-100	09_Poaceae	50.3125	55.3265	0.3236	1.0307
Zm00001d034635	Zm00001d012972	2e-121	12_Zea mays	86.5801	86.5801	0.0549	0.3965
Zm00001d025572	Zm00001d003468	2e-150	09_Poaceae	44.9704	60.6383	0.2237	134.3821
Zm00001d033370	Zm00001d013544	0.0	12_Zea mays	90.9584	96.1759	0.0175	0.1633
Zm00001d050696	Zm00001d016722	2e-43	12_Zea mays	94.2029	94.2029	0.0257	0.1874
Zm00001d051387	Zm00001d017513	0.0	11_Andropogoneae	88.5593	88.8102	0.0596	0.1314
Zm00001d049364	Zm00001d002364	2e-20	09_Poaceae	48.7685	44.5946	0.315	3.6263
Zm00001d039613	Zm00001d008759	1e-27	12_Zea mays	85.4938	75.4768	0.0733	0.2165
Zm00001d029051	Zm00001d007175	1e-58	09_Poaceae	25.7991	18.374	0.8293	2.175
Zm00001d033786	Zm00001d013412	0.0	11_Andropogoneae	94.4835	91.5452	0.0269	0.1266
Zm00001d051956	Zm00001d018435	8e-132	12_Zea mays	77.1812	77.7027	0.0799	0.3275
Zm00001d043224	Zm00001d012599	2e-54	12_Zea mays	88.983	88.983	0.0571	0.2022
Zm00001d026070	Zm00001d002614	0.0	11_Andropogoneae	81.8612	72.6891	0.0716	0.2296
Zm00001d035492	Zm00001d010975	0.0	11_Andropogoneae	89.7059	89.3305	0.0447	0.2225
Zm00001d032238	Zm00001d020414	0.0	09_Poaceae	58.5486	58.9474	0.2763	1.0189
Zm00001d025823	Zm00001d017243	2e-43	09_Poaceae	57.1942	56.5836	0.1714	3.2461
Zm00001d034369	Zm00001d018823	6e-36	09_Poaceae	51.0101	60.479	0.2256	1.7026
Zm00001d016884	Zm00001d003520	1e-135	09_Poaceae	59.4104	59.276	0.2465	3.037
Zm00001d034333	Zm00001d013143	2e-18	09_Poaceae	44.5783	50.6849	0.4055	73.9588
Zm00001d038326	Zm00001d012263	7e-175	02_Viridiplantae	81.8941	78.1915	0.1057	1.0462
Zm00001d045000	Zm00001d037111	7e-98	12_Zea mays	97.8873	97.8873	0.0081	0.6772
Zm00001d015268	Zm00001d014664	1e-17	09_Poaceae	46.1864	50.1149	0.2839	1.5813
Zm00001d046561	Zm00001d015527	0.0	09_Poaceae	64.4	62.6459	0.1903	1.2728
Zm00001d047492	Zm00001d007130	8e-25	09_Poaceae	33.7176	36.7925	0.4024	2.3906
Zm00001d051901	Zm00001d018497	0.0	11_Andropogoneae	87.3745	77.2843	0.0605	0.3781
Zm00001d039461	Zm00001d037751	4e-38	09_Poaceae	46.131	52.7211	0.3103	1.753
Zm00001d051505	Zm00001d017657	4e-70	12_Zea mays	65.6357	67.2535	0.1938	0.7987
Zm00001d043060	Zm00001d012505	2e-21	11_Andropogoneae	73.0769	79.1667	0.0858	0.2789
Zm00001d029686	Zm00001d027387	0.0	09_Poaceae	71.9788	72.4599	0.1424	1.8074
Zm00001d033214	Zm00001d013673	4e-128	12_Zea mays	93.8525	93.8525	0.0315	0.3695
Zm00001d050884	Zm00001d016941	1e-153	12_Zea mays	88.3895	90.0763	0.0405	0.1133
Zm00001d048341	Zm00001d027508	0.0	12_Zea mays	92.5134	92.0213	0.0332	0.4063
Zm00001d047535	Zm00001d022430	2e-59	09_Poaceae	68.4492	64	0.1682	3.4564
Zm00001d025939	Zm00001d017390	1e-87	09_Poaceae	46.6443	61.7778	0.2683	1.0981
Zm00001d050383	Zm00001d020426	0.0	09_Poaceae	63.7931	73.348	0.144	1.2324
Zm00001d041725	Zm00001d035304	2e-128	12_Zea mays	94.898	95.3846	0.0186	0.3608
Zm00001d026261	Zm00001d002382	0.0	11_Andropogoneae	91.906	90.9561	0.0396	0.2042
Zm00001d051421	Zm00001d017550	0.0	12_Zea mays	58.296	74.4986	0.1578	0.3014
Zm00001d045522	Zm00001d035987	3e-104	11_Andropogoneae	60.3077	24.2875	0.1798	2.7676
Zm00001d042370	Zm00001d012061	0.0	12_Zea mays	90.3193	89.9487	0.0331	0.1641
Zm00001d047087	Zm00001d029903	3e-131	09_Poaceae	65.035	69.6629	0.173	3.9924
Zm00001d048368	Zm00001d027595	7e-98	09_Poaceae	32.1429	100	0	0
Zm00001d046540	Zm00001d015789	0.0	09_Poaceae	60.3357	62.5458	0.2481	1.8641
Zm00001d033717	Zm00001d013446	2e-64	12_Zea mays	92.4324	91.9355	0.0404	0.1915
Zm00001d045410	Zm00001d036103	2e-112	12_Zea mays	82.9897	42.1466	0.0833	0.4073
Zm00001d051251	Zm00001d017381	8e-85	09_Poaceae	54.1667	45.5414	0.3642	16.5991
Zm00001d044475	Zm00001d011348	0.0	09_Poaceae	71.729	71.729	0.164	89.6846
Zm00001d048109	Zm00001d028185	5e-123	12_Zea mays	72.6257	80.4954	0.0968	0.1978
Zm00001d042600	Zm00001d010236	7e-74	05_Magnoliophyta	92.8571	92.8571	0.0349	0.7874
Zm00001d046910	Zm00001d015457	7e-38	09_Poaceae	33.2068	32.2284	0.6137	1.1239
Zm00001d022139	Zm00001d006860	1e-139	11_Andropogoneae	73.3906	64.2857	0.1927	0.3104
Zm00001d053818	Zm00001d036602	2e-179	09_Poaceae	64.9383	66.0804	0.1887	0.9445
Zm00001d044087	Zm00001d039108	3e-130	09_Poaceae	77.5862	73.7705	0.1141	1.7916
Zm00001d033098	Zm00001d013781	2e-161	12_Zea mays	85.3933	84.7584	0.0891	0.4644
Zm00001d049665	Zm00001d035095	1e-98	12_Zea mays	95.2703	95.2703	0.0171	0.5622
Zm00001d017478	Zm00001d002747	6e-37	09_Poaceae	50.5837	51.5873	0.3065	1.8399
Zm00001d031659	Zm00001d006107	0.0	09_Poaceae	85.1385	90.3743	0.053	0.9779
Zm00001d047554	Zm00001d028995	0.0	12_Zea mays	87.3563	86.6097	0.0468	0.2727
Zm00001d026169	Zm00001d017494	6e-100	09_Poaceae	58.5616	57.7703	0.2505	5.5677
Zm00001d053016	Zm00001d004812	0.0	12_Zea mays	97.2441	96.8627	0.0125	0.1714
Zm00001d043473	Zm00001d012747	0.0	12_Zea mays	79.9642	82.1691	0.0734	0.1988
Zm00001d042866	Zm00001d010055	2e-32	09_Poaceae	64.6341	25.3589	0.2682	3.5901
Zm00001d051594	Zm00001d017803	1e-15	12_Zea mays	71.1538	45.4918	0.1261	0.426
Zm00001d042977	Zm00001d010576	8e-12	09_Poaceae	58.5209	61.9048	0.2395	0.7999
Zm00001d043855	Zm00001d009508	1e-32	09_Poaceae	33.244	31.7136	0.5889	90.9815
Zm00001d045420	Zm00001d036091	3e-66	10_Panicoideae	93.531	92.0424	0.0278	0.3266
Zm00001d047854	Zm00001d028534	0.0	11_Andropogoneae	95.3737	95.0355	0.0227	0.1729
Zm00001d053643	Zm00001d015780	0.0	12_Zea mays	81.864	80.2469	0.093	0.1733
Zm00001d033554	Zm00001d013526	5e-118	12_Zea mays	89.8678	59.4752	0.0715	0.1703
Zm00001d025712	Zm00001d003261	0.0	12_Zea mays	75.205	76.6067	0.122	0.1433
Zm00001d051989	Zm00001d018417	0.0	12_Zea mays	81.7955	87.7005	0.0575	0.2853
Zm00001d031700	Zm00001d006130	0.0	09_Poaceae	68.7668	67.4113	0.1809	1.3229
Zm00001d046564	Zm00001d015546	1e-42	09_Poaceae	47.4265	54.4304	0.2864	4.4809
Zm00001d051563	Zm00001d017769	0.0	12_Zea mays	91.9355	91.9355	0.0413	0.1241
Zm00001d053968	Zm00001d015120	0.0	12_Zea mays	97.5877	97.5877	0.0117	0.1662
Zm00001d039653	Zm00001d008737	7e-168	11_Andropogoneae	34.6821	57.1429	0.1852	0.4158
Zm00001d050969	Zm00001d017092	0.0	12_Zea mays	96.3519	96.5591	0.0181	0.2577
Zm00001d032610	Zm00001d013956	7e-116	12_Zea mays	92.8571	94.2748	0.0226	0.3177
Zm00001d049916	Zm00001d031913	0.0	12_Zea mays	92.602	89.4089	0.0256	0.3207
Zm00001d041993	Zm00001d011795	1e-43	12_Zea mays	46.7105	88.75	0.0742	0.4568
Zm00001d052876	Zm00001d031413	0.0	12_Zea mays	78.9668	75.6184	0.1004	0.4805
Zm00001d038944	Zm00001d009500	0.0	12_Zea mays	84.0319	84.2	0.0891	0.3237
Zm00001d012420	Zm00001d010529	0.0	09_Poaceae	95.8333	95.6857	0.0181	3.1221
Zm00001d052292	Zm00001d017984	0.0	12_Zea mays	80.7962	94.5205	0.0196	0.2874
Zm00001d026241	Zm00001d002428	2e-19	05_Magnoliophyta	28.8235	28.4884	0.7105	43.447
Zm00001d052062	Zm00001d045076	3e-16	09_Poaceae	60.6742	51.6746	0.2778	3.3596
Zm00001d047130	Zm00001d029846	0.0	12_Zea mays	87.0968	89.3681	0.0537	0.1518
Zm00001d034528	Zm00001d013041	1e-55	11_Andropogoneae	94.4444	50.8547	0.0237	0.3065
Zm00001d051235	Zm00001d025908	1e-81	09_Poaceae	44.1176	42.3862	0.4246	4.2894
Zm00001d019700	Zm00001d005297	0.0	11_Andropogoneae	81.0329	78.4545	0.0996	0.2147
Zm00001d053689	Zm00001d015862	3e-12	12_Zea mays	53.5088	64.2105	0.2544	0.6131
Zm00001d048126	Zm00001d028045	0.0	12_Zea mays	85.9504	80.3089	0.0651	0.1933
Zm00001d047582	Zm00001d028931	0.0	12_Zea mays	90.1449	90.9357	0.0441	0.5263
Zm00001d033294	Zm00001d013713	0.0	12_Zea mays	68.4049	83.5206	0.0946	0.3084
Zm00001d033456	Zm00001d013611	4e-19	11_Andropogoneae	57.2748	60.9337	0.2506	0.6862
Zm00001d047860	Zm00001d028524	1e-59	12_Zea mays	72.8682	80.3419	0.0843	0.2711
Zm00001d029673	Zm00001d027361	2e-143	06_Mesangiospermae	72.2973	71.8121	0.1508	1.5619
Zm00001d053728	Zm00001d015568	7e-32	12_Zea mays	58.5366	75.3927	0.1679	0.5492
Zm00001d053377	Zm00001d016072	3e-71	12_Zea mays	81.9383	78.8136	0.1157	0.2695
Zm00001d043131	Zm00001d012544	0.0	12_Zea mays	71.9141	81.7073	0.0994	0.1622
Zm00001d039047	Zm00001d009597	0.0	12_Zea mays	93.7269	92.2518	0.0301	0.1844
Zm00001d033346	Zm00001d013742	0.0	11_Andropogoneae	97.9358	97.9358	0.0103	0.264
Zm00001d053354	Zm00001d016063	0.0	12_Zea mays	93.1099	89.9281	0.0338	0.1721
Zm00001d043149	Zm00001d012550	4e-133	12_Zea mays	96.7593	57.4176	0.0152	0.1934
Zm00001d038173	Zm00001d010290	5e-64	12_Zea mays	86.1272	84.6591	0.0841	0.2172
Zm00001d025538	Zm00001d003518	0.0	12_Zea mays	84.9765	84.8438	0.0899	0.2274
Zm00001d043921	Zm00001d011555	4e-63	12_Zea mays	79.5666	89.547	0.0443	0.4709
Zm00001d025520	Zm00001d003543	4e-13	12_Zea mays	81.8947	71.1152	0.1189	0.2218
Zm00001d042341	Zm00001d012031	2e-100	12_Zea mays	77.9661	80.7018	0.1165	0.2436
Zm00001d052883	Zm00001d031416	5e-162	12_Zea mays	86.506	84.87	0.0343	0.3362
Zm00001d032624	Zm00001d013945	8e-77	11_Andropogoneae	64.7668	63.1313	0.2186	3.3751
Zm00001d051064	Zm00001d017190	2e-77	12_Zea mays	54.251	47.1831	0.2047	0.4707
Zm00001d052463	Zm00001d023247	3e-14	09_Poaceae	32.1224	30	0.5066	69.5546
Zm00001d052118	Zm00001d037136	1e-26	09_Poaceae	37.5817	43.2331	0.3221	3.3615
Zm00001d025763	Zm00001d003167	3e-36	12_Zea mays	42.1875	86.4	0.0769	0.4006
Zm00001d028974	Zm00001d022530	2e-172	09_Poaceae	38.4853	54.8458	0.2447	3.414
Zm00001d039614	Zm00001d008758	3e-99	12_Zea mays	94.1691	93.8953	0.0293	0.1772
Zm00001d052193	Zm00001d018113	0.0	12_Zea mays	88.5075	80.1351	0.0641	0.1738
Zm00001d040057	Zm00001d008501	5e-63	12_Zea mays	70.297	71	0.1539	0.5892
Zm00001d051149	Zm00001d003064	1e-75	09_Poaceae	57.3077	50.6803	0.2587	3.0049
Zm00001d051328	Zm00001d002794	5e-48	09_Poaceae	57.4468	47.5352	0.2374	1.4452
Zm00001d043573	Zm00001d038747	0.0	09_Poaceae	70.8163	62.5225	0.1716	0.9805
Zm00001d046599	Zm00001d036752	2e-20	12_Zea mays	25.4902	50.4854	0.1254	0.6387
Zm00001d033511	Zm00001d013543	6e-81	11_Andropogoneae	88.8889	84.8875	0.0497	0.1948
Zm00001d052189	Zm00001d018122	9e-127	12_Zea mays	84.8193	84.0095	0.0629	0.3327
Zm00001d036524	Zm00001d000306	3e-49	09_Poaceae	14.127	82.4074	0.0654	0.8141
Zm00001d045054	Zm00001d037092	0.0	12_Zea mays	74.7913	71.3376	0.14	0.4441
Zm00001d047603	Zm00001d028921	0.0	11_Andropogoneae	91.5771	94.1068	0.0296	0.1612
Zm00001d017473	Zm00001d002757	4e-147	09_Poaceae	55.5012	62.1918	0.2038	1.852
Zm00001d046590	Zm00001d036742	0.0	12_Zea mays	90.6627	94.3574	0.0301	0.1246
Zm00001d044356	Zm00001d011260	3e-20	12_Zea mays	83.3333	48.2456	0.0563	0.7799
Zm00001d024745	Zm00001d010925	8e-110	11_Andropogoneae	76.3314	79.6296	0.0866	1.2173
Zm00001d044966	Zm00001d037153	4e-83	09_Poaceae	41.535	46.8193	0.3479	37.7176
Zm00001d043252	Zm00001d012609	0.0	12_Zea mays	91.3538	92.9398	0.036	0.4396
Zm00001d047186	Zm00001d029340	6e-51	12_Zea mays	64.2487	89.2086	0.0651	0.3488
Zm00001d020748	Zm00001d005912	0.0	12_Zea mays	88.4527	90.3302	0.0439	0.2997
Zm00001d051415	Zm00001d017539	0.0	12_Zea mays	88.75	88.1988	0.0502	0.249
Zm00001d038387	Zm00001d012431	3e-17	09_Poaceae	57.5758	55.3398	0.1837	1.4804
Zm00001d018667	Zm00001d007949	2e-113	12_Zea mays	93.7269	83.2787	0.019	0.2261
Zm00001d024952	Zm00001d004564	0.0	12_Zea mays	96.6368	85.9422	0.0174	0.0849
Zm00001d025906	Zm00001d002872	9e-37	11_Andropogoneae	70.6294	76.5152	0.1157	0.5458
Zm00001d050389	Zm00001d032217	1e-81	11_Andropogoneae	62.7737	71.6667	0.1336	0.6291
Zm00001d033215	Zm00001d013676	8e-145	12_Zea mays	83.2298	78.5924	0.0849	0.2696
Zm00001d018633	Zm00001d007936	0.0	12_Zea mays	95.8991	95.8991	0.0189	0.7175
Zm00001d050100	Zm00001d032070	3e-50	12_Zea mays	97.3333	97.3333	0.0097	1.7842
Zm00001d020937	Zm00001d006025	0.0	12_Zea mays	88.7372	85.6672	0.0461	0.2327
Zm00001d040005	Zm00001d008535	0.0	12_Zea mays	46.4234	54.7332	0.3749	1.306
Zm00001d044980	Zm00001d037136	2e-71	12_Zea mays	83.871	78.1955	0.0645	0.2386
Zm00001d053703	Zm00001d015664	2e-23	09_Poaceae	35.7955	37.5	0.5027	1.2277
Zm00001d040163	Zm00001d008427	0.0	12_Zea mays	93.0233	76.7888	0.0425	0.1996
Zm00001d019241	Zm00001d005178	2e-34	12_Zea mays	98.1818	96.4286	0.0165	0.1438
Zm00001d047044	Zm00001d030061	0.0	12_Zea mays	68.3279	68.3727	0.2172	0.3304
Zm00001d029963	Zm00001d000184	3e-32	05_Magnoliophyta	32.3843	28.8889	0.3943	8.0751
Zm00001d017678	Zm00001d002491	2e-76	09_Poaceae	56.2963	56.1576	0.235	1.3996
Zm00001d038732	Zm00001d010822	3e-71	12_Zea mays	89.4942	88.8031	0.0511	0.3527
Zm00001d053595	Zm00001d016381	0.0	12_Zea mays	72.7273	92.1569	0.0385	0.1744
Zm00001d040544	Zm00001d024778	2e-19	09_Poaceae	85.9649	84.4828	0.0775	77.4922
Zm00001d038739	Zm00001d010816	0.0	12_Zea mays	89.7033	88.7738	0.0491	0.1541
Zm00001d039642	Zm00001d037630	1e-127	07_Petrosaviidae	28.4585	38.1963	0.4844	5.3961
Zm00001d048233	Zm00001d027975	0.0	12_Zea mays	92.6421	92.6421	0.0321	0.2339
Zm00001d020636	Zm00001d005828	1e-177	12_Zea mays	70.8333	84.7176	0.0963	0.2923
Zm00001d039933	Zm00001d008577	4e-51	09_Poaceae	83.1169	82.5806	0.0723	1.7717
Zm00001d049031	Zm00001d007285	0.0	11_Andropogoneae	78.4	55.3672	0.1224	0.846
Zm00001d024373	Zm00001d002395	9e-138	10_Panicoideae	91.9028	93.0328	0.0334	1.9849
Zm00001d045078	Zm00001d037087	3e-27	12_Zea mays	93.2203	87.5	0.0314	0.3696
Zm00001d021168	Zm00001d006137	8e-140	09_Poaceae	54.0254	53.6842	0.2783	64.0488
Zm00001d020257	Zm00001d005656	2e-82	12_Zea mays	87.037	87.5776	0.049	0.3811
Zm00001d017682	Zm00001d002489	9e-101	09_Poaceae	72.2222	71.0938	0.1147	1.5499
Zm00001d022395	Zm00001d007085	2e-92	11_Andropogoneae	82.1429	84.5588	0.0972	0.5396
Zm00001d037218	Zm00001d018058	7e-85	09_Poaceae	47.6636	54.1114	0.2053	2.2691
Zm00001d044244	Zm00001d011189	7e-47	12_Zea mays	78.3333	78.9916	0.0659	0.3945
