Gene stable ID	Zea mays paralogue gene stable ID	Evalue	Paralogue last common ancestor with Zea mays	Paralogue %id. target Zea mays gene identical to query gene	Paralogue %id. query gene identical to target Zea mays gene	Paralogue dN with Zea mays	Paralogue dS with Zea mays
Zm00001d041439	Zm00001d013703	0.0	09_Poaceae	72.1137	66.9967	0.1629	1.0348
Zm00001d024951	Zm00001d003511	5e-49	01_Eukaryota	32.0132	31.9079	0.5957	60.1602
Zm00001d046663	Zm00001d031273	4e-21	09_Poaceae	20.4698	21.1073	0.5626	84.4756
Zm00001d044460	Zm00001d009726	2e-115	09_Poaceae	78.8618	76.378	0.1317	1.1542
Zm00001d029908	Zm00001d012434	5e-77	03_Embryophyta	2.04082	4.0404	1.9524	1.677
Zm00001d044534	Zm00001d039682	7e-180	08_commelinids	61.5561	51.7308	0.21	2.3249
Zm00001d025165	Zm00001d022071	3e-22	05_Magnoliophyta	23.8176	24.0614	0.7354	58.5632
Zm00001d029371	Zm00001d018082	4e-63	08_commelinids	55.7692	51.005	0.2182	112.997
Zm00001d047750	Zm00001d007231	7e-58	09_Poaceae	44.3182	44.9568	0.3611	3.9931
Zm00001d047191	Zm00001d029352	0.0	12_Zea mays	84.4262	81.638	0.0747	0.1819
Zm00001d053559	Zm00001d036977	0.0	09_Poaceae	62.3358	60.8262	0.2341	1.4367
Zm00001d047540	Zm00001d012342	0.0	07_Petrosaviidae	12.2969	97.8448	0.0058	0.0189
Zm00001d032293	Zm00001d017872	2e-142	05_Magnoliophyta	44.8198	42.5214	0.4411	65.1515
Zm00001d049759	Zm00001d048824	1e-153	05_Magnoliophyta	53.9301	55.2573	0.2955	2.1291
Zm00001d051041	Zm00001d025761	1e-132	09_Poaceae	71.2025	77.0548	0.1218	1.5807
Zm00001d039866	Zm00001d005917	1e-48	05_Magnoliophyta	27.7325	27.2436	0.5838	15.3843
Zm00001d051502	Zm00001d026018	0.0	09_Poaceae	84.8754	85.7914	0.0676	1.0776
Zm00001d033414	Zm00001d029408	1e-35	01_Eukaryota	24.8032	31.1881	0.6196	69.5049
Zm00001d043188	Zm00001d016975	1e-48	12_Zea mays	21.5223	60.2941	0.4221	0.5022
Zm00001d053091	Zm00001d024365	5e-32	04_Tracheophyta	16.343	20.3629	0.9987	7.6694
Zm00001d016453	Zm00001d012612	1e-42	05_Magnoliophyta	30.7004	30.8383	0.5116	50.7896
Zm00001d053515	Zm00001d043900	0.0	05_Magnoliophyta	59.5519	59.7633	0.2368	2.6773
Zm00001d007372	Zm00001d003895	0.0	09_Poaceae	66.8675	63.5496	0.1811	2.5528
Zm00001d045194	Zm00001d027688	3e-51	01_Eukaryota	38	40.0844	0.5303	75.5807
Zm00001d039061	Zm00001d016695	5e-104	11_Andropogoneae	67.1111	34.009	0.2537	0.4731
Zm00001d014562	Zm00001d011687	3e-148	09_Poaceae	50.5197	54.8533	0.2769	13.8474
Zm00001d046621	Zm00001d010987	1e-67	04_Tracheophyta	36.8957	37.5648	0.3279	113.0963
Zm00001d044663	Zm00001d021821	2e-79	03_Embryophyta	35.4906	34	0.5317	32.7068
Zm00001d044773	Zm00001d005699	1e-77	09_Poaceae	46.6377	40.3377	0.3881	93.774
Zm00001d038018	Zm00001d010509	5e-103	12_Zea mays	84.9372	82.1862	0.0668	0.374
Zm00001d031969	Zm00001d002490	2e-25	05_Magnoliophyta	20.3279	22.7941	0.767	18.7158
Zm00001d023440	Zm00001d002798	7e-14	09_Poaceae	39.645	32.0574	0.3893	87.8593
Zm00001d034770	Zm00001d019507	0.0	09_Poaceae	93.9394	94.1989	0.0311	0.5803
Zm00001d049545	Zm00001d017615	1e-21	07_Petrosaviidae	36.5079	44.8052	0.4095	116.9814
Zm00001d052271	Zm00001d037904	2e-101	12_Zea mays	38.7211	68.7697	0.131	0.3649
Zm00001d032633	Zm00001d020188	1e-75	01_Eukaryota	30.7692	40.5229	0.554	67.6754
Zm00001d052475	Zm00001d003349	3e-89	05_Magnoliophyta	32.2068	35.2941	0.5106	94.9639
Zm00001d047814	Zm00001d022254	2e-97	05_Magnoliophyta	50	53.0303	0.2646	10.8585
Zm00001d018370	Zm00001d016551	0.0	09_Poaceae	56.3847	71.8816	0.1713	0.9718
Zm00001d051840	Zm00001d036480	0.0	01_Eukaryota	63.6364	62.5604	0.2587	68.6888
Zm00001d017682	Zm00001d009292	6e-47	03_Embryophyta	36.9048	43.4579	0.4181	33.3965
Zm00001d039065	Zm00001d025638	3e-71	12_Zea mays	46.1538	91.0995	0.0649	0.0921
Zm00001d037831	Zm00001d008346	2e-42	09_Poaceae	34.0541	29.1667	0.5285	136.6736
Zm00001d046246	Zm00001d039506	5e-96	05_Magnoliophyta	45.5508	41.4258	0.3297	33.1543
Zm00001d028008	Zm00001d014170	7e-106	12_Zea mays	43.9114	61.9792	0.2256	0.3189
Zm00001d039703	Zm00001d018355	3e-34	01_Eukaryota	24.4604	27.4933	0.7991	63.2341
Zm00001d043224	Zm00001d009524	6e-34	12_Zea mays	68.6441	16.3968	0.2486	0.4272
Zm00001d041905	Zm00001d028946	2e-93	12_Zea mays	98.2759	37.8738	0.0084	0.0095
Zm00001d024919	Zm00001d018277	8e-66	03_Embryophyta	50.9804	45.815	0.4276	5.0106
Zm00001d024545	Zm00001d002562	5e-42	08_commelinids	34.9398	21.2714	0.3464	123.9689
Zm00001d045563	Zm00001d020717	2e-60	03_Embryophyta	24.1667	23.2465	0.6929	7.5938
Zm00001d037160	Zm00001d009372	9e-149	07_Petrosaviidae	55.6136	58.5165	0.2809	83.5073
Zm00001d052760	Zm00001d005656	9e-43	05_Magnoliophyta	49.6689	46.5839	0.329	171.0676
Zm00001d023278	Zm00001d005535	9e-54	01_Eukaryota	29.563	10.7176	0.7919	61.0279
Zm00001d050787	Zm00001d025477	7e-19	09_Poaceae	59.5855	55.2885	0.2707	2.9848
Zm00001d054090	Zm00001d035973	0.0	09_Poaceae	69.587	74.3316	0.1443	1.186
Zm00001d053404	Zm00001d015026	0.0	11_Andropogoneae	88.8889	86.2155	0.0606	0.3995
Zm00001d041690	Zm00001d013043	6e-13	07_Petrosaviidae	23.6686	13.3333	0.7708	4.7976
Zm00001d047345	Zm00001d009407	2e-36	02_Viridiplantae	28.6585	36.4341	0.7006	7.6978
Zm00001d046603	Zm00001d036763	4e-169	09_Poaceae	56.9745	55.8767	0.2492	5.8949
Zm00001d050985	Zm00001d019595	3e-40	03_Embryophyta	20.8633	24.0166	0.8487	56.032
Zm00001d017849	Zm00001d005506	2e-111	07_Petrosaviidae	43.75	52.1635	0.3436	105.4004
Zm00001d011805	Zm00001d002876	0.0	07_Petrosaviidae	53.7281	45.0782	0.3218	3.5794
Zm00001d047449	Zm00001d034964	7e-17	04_Tracheophyta	16.056	17.2143	1.1789	12.1928
Zm00001d045940	Zm00001d017807	1e-55	09_Poaceae	46.3068	44.4142	0.3949	72.3371
Zm00001d024937	Zm00001d004423	7e-97	06_Mesangiospermae	31.4165	33.8369	0.5519	70.5569
Zm00001d046793	Zm00001d015798	0.0	09_Poaceae	59.1083	56.1743	0.2375	7.6144
Zm00001d053766	Zm00001d049762	2e-14	07_Petrosaviidae	35.04	27.478	0.5783	9.5994
Zm00001d047620	Zm00001d043458	7e-79	03_Embryophyta	38.9034	39.0052	0.4595	128.7887
Zm00001d042551	Zm00001d017167	0.0	09_Poaceae	37.5486	47.5369	0.3349	2.8479
Zm00001d010251	Zm00001d005498	0.0	09_Poaceae	81.6239	77.3279	0.1127	1.4716
Zm00001d053975	Zm00001d006539	5e-112	03_Embryophyta	25.6281	25.7143	0.6039	70.5063
Zm00001d047186	Zm00001d041760	7e-123	09_Poaceae	89.6373	89.1753	0.0565	1.2524
Zm00001d045631	Zm00001d035862	0.0	12_Zea mays	94.2446	26.572	0.034	0.1954
Zm00001d041332	Zm00001d030850	6e-61	12_Zea mays	71.09	74.2574	0.1044	0.6604
Zm00001d025564	Zm00001d013448	8e-52	09_Poaceae	70.5426	68.9394	0.1849	1.618
Zm00001d053616	Zm00001d018309	2e-112	01_Eukaryota	45.2607	44.8357	0.4912	69.6296
Zm00001d034924	Zm00001d015798	0.0	07_Petrosaviidae	46.6498	44.6731	0.3888	19.4848
Zm00001d038753	Zm00001d005631	6e-54	07_Petrosaviidae	45.3333	55.7377	0.2673	2.4511
Zm00001d034467	Zm00001d024488	1e-34	05_Magnoliophyta	18.0365	18.3295	0.6358	74.6928
Zm00001d049370	Zm00001d023897	6e-74	05_Magnoliophyta	25.6598	24.3056	0.8669	17.4427
Zm00001d030862	Zm00001d021892	1e-16	04_Tracheophyta	19.8068	26.6234	0.8501	106.7547
Zm00001d050016	Zm00001d031781	5e-67	12_Zea mays	75.9336	72.9084	0.0838	0.4591
Zm00001d051872	Zm00001d002690	7e-180	09_Poaceae	91.3194	91.3194	0.051	38.2403
Zm00001d034194	Zm00001d026051	5e-103	05_Magnoliophyta	34.8315	30.6931	0.4867	71.8248
Zm00001d025099	Zm00001d022477	5e-15	05_Magnoliophyta	30.9091	47.6636	0.3367	3.3246
Zm00001d032703	Zm00001d009859	2e-156	03_Embryophyta	40.5583	40.7591	0.5598	65.8642
Zm00001d034198	Zm00001d030181	4e-61	09_Poaceae	38	36.1413	0.5493	14.2944
Zm00001d020694	Zm00001d013195	5e-17	09_Poaceae	57.0388	49.3697	0.2854	1.0263
Zm00001d010884	Zm00001d003196	4e-28	03_Embryophyta	16.5891	22.0619	0.8665	71.7532
Zm00001d041226	Zm00001d003448	4e-58	02_Viridiplantae	39.7924	40.493	0.6073	72.259
Zm00001d029008	Zm00001d002742	5e-98	03_Embryophyta	35.4709	35.3293	0.5329	11.7196
Zm00001d050790	Zm00001d048481	2e-41	05_Magnoliophyta	30.0885	24.228	0.5036	70.9177
Zm00001d031428	Zm00001d020537	2e-150	05_Magnoliophyta	47.7178	43.4783	0.3861	18.3587
Zm00001d026638	Zm00001d011222	1e-26	05_Magnoliophyta	27.7635	27.2727	0.9564	5.6667
Zm00001d029011	Zm00001d013319	0.0	07_Petrosaviidae	75.7674	75.5233	0.1511	1.8728
Zm00001d010447	Zm00001d003112	4e-14	03_Embryophyta	9.07591	8.48765	1.2692	61.9279
Zm00001d010446	Zm00001d008952	0.0	09_Poaceae	69.6629	67.2868	0.1648	2.777
Zm00001d029417	Zm00001d022334	4e-124	06_Mesangiospermae	46.3889	49.5549	0.4008	3.0027
Zm00001d042436	Zm00001d018066	4e-90	09_Poaceae	27.5773	37.0242	0.5175	79.371
Zm00001d033585	Zm00001d020345	0.0	05_Magnoliophyta	54.3636	56.4151	0.3321	3.1094
Zm00001d033682	Zm00001d018098	7e-68	03_Embryophyta	44.8505	43.9739	0.486	10.0279
Zm00001d050645	Zm00001d009177	0.0	03_Embryophyta	59.401	57.0288	0.2681	63.549
Zm00001d032668	Zm00001d027318	6e-79	09_Poaceae	84.2424	82.2485	0.0756	0.8268
Zm00001d044686	Zm00001d024711	1e-16	05_Magnoliophyta	27.7311	23.741	0.7888	5.7619
Zm00001d040456	Zm00001d028987	0.0	06_Mesangiospermae	53.5654	69.0372	0.1813	3.0186
Zm00001d038854	Zm00001d014717	6e-23	01_Eukaryota	8.33333	18.3432	1.0136	73.7672
Zm00001d028570	Zm00001d027415	2e-19	05_Magnoliophyta	23.2895	32.8996	0.6958	2.2862
Zm00001d053316	Zm00001d018440	2e-174	05_Magnoliophyta	55.3991	50.4273	0.296	71.6766
Zm00001d026556	Zm00001d012699	3e-52	03_Embryophyta	30.6991	41.0569	0.4867	10.1137
Zm00001d040059	Zm00001d016544	1e-104	09_Poaceae	27.8592	31.5091	0.5599	89.723
Zm00001d017949	Zm00001d009097	0.0	05_Magnoliophyta	57.732	53.8462	0.2637	62.7884
Zm00001d027816	Zm00001d022006	2e-80	04_Tracheophyta	49.5845	32.1364	0.3422	120.033
Zm00001d053586	Zm00001d028282	8e-149	06_Mesangiospermae	45.5796	48.1328	0.3704	142.8884
Zm00001d007156	Zm00001d002553	0.0	02_Viridiplantae	52.5166	44.0287	0.3658	1.3235
Zm00001d033347	Zm00001d006739	8e-47	05_Magnoliophyta	39.0438	46.2264	0.2812	93.8596
Zm00001d051637	Zm00001d019294	9e-153	05_Magnoliophyta	48.4536	44.0625	0.3486	97.9725
Zm00001d047952	Zm00001d007959	6e-156	10_Panicoideae	55.5336	57.2301	0.319	1.077
Zm00001d042772	Zm00001d031956	1e-127	09_Poaceae	70.0787	82.4074	0.1195	3.0502
Zm00001d014996	Zm00001d001877	1e-11	09_Poaceae	48.893	51.5063	0.3194	100.8737
Zm00001d051591	Zm00001d032070	3e-52	09_Poaceae	90.2597	92.6667	0.0276	2.0211
Zm00001d027374	Zm00001d003352	2e-130	07_Petrosaviidae	59.0038	44.5087	0.3048	6.4762
Zm00001d047962	Zm00001d014926	2e-67	09_Poaceae	78.7234	84.0909	0.1302	2.12
Zm00001d053227	Zm00001d049774	7e-54	12_Zea mays	74.2857	30.1449	0.1584	0.4406
Zm00001d034771	Zm00001d033505	2e-130	01_Eukaryota	34.6382	27.9693	0.6618	64.4527
Zm00001d045975	Zm00001d012146	6e-82	05_Magnoliophyta	28.0472	26.6501	0.8391	62.7407
Zm00001d041534	Zm00001d032325	1e-23	12_Zea mays	34.1544	77.037	0.1955	0.2849
Zm00001d036131	Zm00001d032633	6e-60	01_Eukaryota	32.0955	30.0248	0.672	66.2799
Zm00001d047454	Zm00001d038886	9e-31	12_Zea mays	64.539	43.75	0.3131	0.7888
Zm00001d042801	Zm00001d018598	1e-42	03_Embryophyta	29.8475	29.5259	0.7	69.2547
Zm00001d042618	Zm00001d015381	1e-29	05_Magnoliophyta	39.1111	33.8462	0.4618	124.4685
Zm00001d011766	Zm00001d009023	1e-51	02_Viridiplantae	66.4234	35.5469	0.2541	35.8887
Zm00001d034231	Zm00001d022490	1e-165	05_Magnoliophyta	76.1644	56.2753	0.1967	0.2525
Zm00001d031382	Zm00001d013057	1e-46	09_Poaceae	84.507	36.4742	0.0942	0.7752
Zm00001d045831	Zm00001d020886	2e-90	09_Poaceae	37.5519	37.9455	0.4232	21.4608
Zm00001d021289	Zm00001d016733	2e-16	05_Magnoliophyta	29.6804	34.5745	0.6266	106.8716
Zm00001d042961	Zm00001d040974	0.0	09_Poaceae	73.9524	77.5534	0.1251	1.2869
Zm00001d028214	Zm00001d020052	1e-115	03_Embryophyta	46.0916	45.6	0.4667	63.5734
Zm00001d043923	Zm00001d037783	0.0	07_Petrosaviidae	43.7731	43.4517	0.4516	70.9469
Zm00001d010618	Zm00001d001913	2e-104	06_Mesangiospermae	87.7301	96.6216	0.02	2.2129
Zm00001d044802	Zm00001d038688	4e-113	05_Magnoliophyta	55.7491	73.7327	0.11	77.1277
Zm00001d013527	Zm00001d010579	8e-158	05_Magnoliophyta	60	64.8799	0.2088	15.6254
Zm00001d030369	Zm00001d006900	5e-127	12_Zea mays	96.2963	19.3669	0.0154	0.1049
Zm00001d020371	Zm00001d017978	0.0	09_Poaceae	67.9035	67.4033	0.1553	29.8847
Zm00001d016095	Zm00001d009778	2e-12	05_Magnoliophyta	24.9364	44.7489	0.2824	101.157
Zm00001d038352	Zm00001d012383	2e-13	09_Poaceae	31.6092	30.3867	0.5574	9.1902
Zm00001d053453	Zm00001d020057	0.0	05_Magnoliophyta	84.933	77.8119	0.0877	1.9329
Zm00001d037221	Zm00001d025033	3e-24	05_Magnoliophyta	16.095	34.6591	0.4067	85.0419
Zm00001d028267	Zm00001d012748	0.0	03_Embryophyta	57.9727	54.9083	0.2687	11.8973
Zm00001d041639	Zm00001d039014	7e-121	09_Poaceae	94.7674	53.0945	0.0302	0.0634
Zm00001d043193	Zm00001d034991	2e-17	06_Mesangiospermae	38.1098	37.3134	0.5333	22.2268
Zm00001d042199	Zm00001d042178	1e-41	12_Zea mays	63.8889	38.5475	0.1485	1.46
Zm00001d033469	Zm00001d003797	3e-19	01_Eukaryota	28	27.0968	0.6064	109.7155
Zm00001d046445	Zm00001d018873	5e-38	01_Eukaryota	22.6471	23.6196	0.7978	71.0162
Zm00001d009939	Zm00001d008793	3e-46	09_Poaceae	45.8537	41.048	0.2815	8.016
Zm00001d035263	Zm00001d007264	8e-93	09_Poaceae	47.0998	47.3193	0.3671	3.5459
Zm00001d025300	Zm00001d025039	7e-67	12_Zea mays	28.2561	55.6522	0.3032	0.4101
Zm00001d021546	Zm00001d013911	0.0	04_Tracheophyta	60.7431	58.75	0.2337	62.2408
Zm00001d048319	Zm00001d037235	0.0	07_Petrosaviidae	55.4955	57.037	0.2512	2.4066
Zm00001d042363	Zm00001d023636	4e-13	02_Viridiplantae	28.8372	23.7548	0.5511	8.7227
Zm00001d037613	Zm00001d020902	1e-63	05_Magnoliophyta	41.806	39.6825	0.548	63.2451
Zm00001d044179	Zm00001d019836	5e-30	05_Magnoliophyta	33.3333	35.6383	0.5623	70.0992
Zm00001d028110	Zm00001d024222	4e-24	08_commelinids	29.8507	25.3968	0.7365	56.3848
Zm00001d038397	Zm00001d001775	1e-38	02_Viridiplantae	30.8989	60.4396	0.2164	109.1427
Zm00001d017871	Zm00001d002534	2e-39	01_Eukaryota	26.177	16.8689	0.8507	59.9443
Zm00001d050577	Zm00001d049252	9e-91	07_Petrosaviidae	48.6842	50.5119	0.2911	29.5251
Zm00001d030832	Zm00001d017728	5e-61	03_Embryophyta	49.0946	46.4762	0.3195	103.965
Zm00001d044694	Zm00001d021104	1e-112	12_Zea mays	77.5	71.5385	0.1702	0.2893
Zm00001d024430	Zm00001d016928	0.0	09_Poaceae	84.0125	85.623	0.092	1.7216
Zm00001d045219	Zm00001d044083	0.0	08_commelinids	61.2737	58.3607	0.2049	1.7726
Zm00001d049833	Zm00001d024661	4e-79	06_Mesangiospermae	92.9032	62.8821	0.0433	0.1504
Zm00001d030963	Zm00001d021841	3e-40	09_Poaceae	57.9545	26.9841	0.291	90.2778
Zm00001d053308	Zm00001d037939	9e-149	01_Eukaryota	52.2757	55.9889	0.3733	64.1879
Zm00001d045139	Zm00001d037576	0.0	02_Viridiplantae	75.4593	75.1634	0.153	72.0877
Zm00001d026019	Zm00001d007959	3e-96	09_Poaceae	32.6531	35.8452	0.568	2.745
Zm00001d044622	Zm00001d041635	4e-55	05_Magnoliophyta	38.2102	40.5732	0.5698	66.3043
Zm00001d019305	Zm00001d016744	4e-11	08_commelinids	42.8571	36.9231	0.4186	5.713
Zm00001d048709	Zm00001d018969	3e-117	09_Poaceae	52.4217	57.6803	0.3248	2.4668
Zm00001d025373	Zm00001d017570	4e-88	05_Magnoliophyta	40.7745	36.6053	0.4722	13.3191
Zm00001d039425	Zm00001d023945	0.0	03_Embryophyta	42.5141	44.2647	0.3512	4.9404
Zm00001d028187	Zm00001d018404	3e-177	03_Embryophyta	45.6562	45.7407	0.4443	10.4092
Zm00001d041203	Zm00001d007785	6e-94	03_Embryophyta	35.6557	28.5714	0.5408	85.4901
Zm00001d034013	Zm00001d032735	9e-78	03_Embryophyta	37.6147	43.617	0.4906	11.512
Zm00001d040008	Zm00001d008752	7e-13	03_Embryophyta	11.007	13.1653	1.2313	59.6703
Zm00001d039673	Zm00001d008725	2e-123	11_Andropogoneae	86.8759	87.8788	0.0532	0.1742
Zm00001d024704	Zm00001d012571	3e-26	01_Eukaryota	17.7083	12.0354	0.9771	70.3446
Zm00001d041870	Zm00001d032424	3e-42	01_Eukaryota	35.3535	33.5731	0.7444	6.2074
Zm00001d006238	Zm00001d002090	2e-60	02_Viridiplantae	28.9425	27.0833	0.7553	63.6043
Zm00001d037298	Zm00001d015623	0.0	10_Panicoideae	72.4947	69.2464	0.1414	1.7358
Zm00001d046215	Zm00001d002475	8e-59	09_Poaceae	36.875	37.5796	0.3732	1.9011
Zm00001d047209	Zm00001d028488	9e-116	06_Mesangiospermae	17.9417	72.1612	0.1734	0.3948
Zm00001d047743	Zm00001d007228	0.0	09_Poaceae	68.623	74.5098	0.1358	2.0758
Zm00001d026214	Zm00001d021805	4e-98	05_Magnoliophyta	48.6111	39.548	0.3602	10.2149
Zm00001d052231	Zm00001d033836	1e-72	05_Magnoliophyta	30.5714	36.2712	0.5747	7.6161
Zm00001d034206	Zm00001d017715	6e-180	12_Zea mays	54.7619	50.1678	0.3696	0.6294
Zm00001d048944	Zm00001d033866	8e-47	01_Eukaryota	24.0942	21.3826	0.9422	2.1171
Zm00001d048499	Zm00001d011038	3e-17	01_Eukaryota	20.1087	20.6128	0.9817	20.3696
Zm00001d049662	Zm00001d045435	2e-49	05_Magnoliophyta	38.5714	34.264	0.4911	65.7876
Zm00001d026576	Zm00001d003104	2e-118	09_Poaceae	45.9397	44.7964	0.3388	135.7101
Zm00001d008189	Zm00001d003096	4e-39	06_Mesangiospermae	12.3435	48.2517	0.2148	0.2916
Zm00001d031470	Zm00001d017071	2e-13	02_Viridiplantae	24.0901	26.276	0.7516	73.8499
Zm00001d045987	Zm00001d039682	0.0	09_Poaceae	64.6512	53.4615	0.2161	4.1854
Zm00001d011762	Zm00001d003266	2e-74	03_Embryophyta	19.0564	26.0759	0.8829	51.3804
Zm00001d048245	Zm00001d005894	3e-158	07_Petrosaviidae	43.4326	33.1995	0.3922	61.1399
Zm00001d045528	Zm00001d024674	9e-42	05_Magnoliophyta	31.8386	31.8386	0.4716	2.8825
Zm00001d052749	Zm00001d017555	2e-19	03_Embryophyta	26.8868	32.7586	0.5162	7.3202
Zm00001d033019	Zm00001d000032	3e-34	09_Poaceae	34.8315	52.5424	0.3345	127.9404
Zm00001d034217	Zm00001d019334	0.0	09_Poaceae	49.5575	62.1072	0.2381	2.3395
Zm00001d029036	Zm00001d021187	1e-51	01_Eukaryota	37.6812	30.8605	0.5745	4.321
Zm00001d047981	Zm00001d031749	0.0	05_Magnoliophyta	64.0816	60.0382	0.1886	53.903
Zm00001d034749	Zm00001d025238	1e-15	03_Embryophyta	18.5053	7.08447	0.9193	11.9342
Zm00001d033460	Zm00001d023518	7e-14	09_Poaceae	28.7037	24.031	0.736	94.3394
Zm00001d001988	Zm00001d000302	9e-144	09_Poaceae	58.104	65.0685	0.1722	6.5012
Zm00001d025418	Zm00001d011083	1e-105	09_Poaceae	54.4554	44.2359	0.2542	1.3099
Zm00001d046603	Zm00001d041741	1e-129	09_Poaceae	45.1866	51.9187	0.283	17.313
Zm00001d044143	Zm00001d003678	5e-38	12_Zea mays	66.5768	48.5265	0.2093	0.2866
Zm00001d040415	Zm00001d012555	4e-53	09_Poaceae	40.1408	43.8462	0.3366	3.3767
Zm00001d038886	Zm00001d033939	2e-45	12_Zea mays	56.7308	71.5152	0.2128	0.8213
Zm00001d042188	Zm00001d029975	2e-83	02_Viridiplantae	61	36.6366	0.2213	0.3823
Zm00001d039043	Zm00001d032742	0.0	12_Zea mays	52.1569	99.6255	0.0018	0.0343
Zm00001d041781	Zm00001d023955	9e-166	12_Zea mays	87.4564	94.717	0.0227	0.2787
Zm00001d039430	Zm00001d015331	1e-31	05_Magnoliophyta	22.0264	19.305	0.6635	70.2556
Zm00001d049678	Zm00001d037029	3e-74	05_Magnoliophyta	37.2032	38.5246	0.287	33.9305
Zm00001d033334	Zm00001d028093	0.0	06_Mesangiospermae	65.1838	63.8258	0.2261	3.4641
Zm00001d036036	Zm00001d029394	2e-94	03_Embryophyta	100	100	0	0
Zm00001d038598	Zm00001d032405	8e-100	04_Tracheophyta	52.9412	48.169	0.2956	45.4126
Zm00001d052145	Zm00001d012040	0.0	09_Poaceae	54.2146	52.9963	0.3248	0.9036
Zm00001d035277	Zm00001d024952	1e-149	12_Zea mays	53.5238	31.5022	0.3934	0.7443
Zm00001d045456	Zm00001d036066	0.0	11_Andropogoneae	66.2791	60	0.1609	0.5148
Zm00001d038367	Zm00001d025098	3e-24	01_Eukaryota	31.9588	29.4304	0.8069	6.2763
Zm00001d043721	Zm00001d017868	5e-84	03_Embryophyta	35.9613	28.0475	0.6815	18.5763
Zm00001d021702	Zm00001d019756	1e-146	03_Embryophyta	37.0902	29.1935	0.4787	14.7737
Zm00001d027502	Zm00001d026584	6e-117	08_commelinids	59.8101	53.6932	0.2325	1.3514
Zm00001d050111	Zm00001d005837	1e-39	09_Poaceae	46.8153	50.8651	0.2661	1.4974
Zm00001d031490	Zm00001d016810	7e-123	05_Magnoliophyta	47.9487	46.75	0.4249	31.3157
Zm00001d038991	Zm00001d038020	2e-35	05_Magnoliophyta	39.9577	33.3922	0.4414	22.5166
Zm00001d033056	Zm00001d023404	1e-150	05_Magnoliophyta	51.9565	53.4676	0.3448	73.8543
Zm00001d040695	Zm00001d010919	0.0	06_Mesangiospermae	70.3209	73.8764	0.1714	4.0767
Zm00001d047951	Zm00001d014794	2e-98	05_Magnoliophyta	39.4251	46.2651	0.4453	5.2514
Zm00001d049993	Zm00001d049375	3e-59	05_Magnoliophyta	57.5163	22.7979	0.2111	0.9803
Zm00001d035167	Zm00001d017126	2e-50	09_Poaceae	34.3008	37.3563	0.5514	7.3896
Zm00001d029677	Zm00001d026076	4e-164	09_Poaceae	60.2496	58.9878	0.2225	42.5567
Zm00001d052041	Zm00001d034588	2e-120	08_commelinids	68.2657	63.5739	0.1959	133.5484
Zm00001d019752	Zm00001d009548	2e-22	05_Magnoliophyta	25.9701	15.3982	1.029	51.5833
Zm00001d046166	Zm00001d039401	6e-92	07_Petrosaviidae	46.8672	62.5418	0.2637	4.0004
Zm00001d036997	Zm00001d016770	1e-109	12_Zea mays	68.4015	41.2556	0.2719	0.2187
Zm00001d025614	Zm00001d007367	1e-16	12_Zea mays	54.1311	58.4615	0.2959	0.7269
Zm00001d009013	Zm00001d007536	1e-109	09_Poaceae	69.2308	69.687	0.1305	0.212
Zm00001d052457	Zm00001d038576	0.0	09_Poaceae	65.4894	62.3439	0.2318	2.6804
Zm00001d029151	Zm00001d026311	3e-75	01_Eukaryota	41.4085	29.1089	0.5856	11.3153
Zm00001d018066	Zm00001d006629	1e-118	09_Poaceae	47.0588	34.9614	0.3518	21.6554
Zm00001d030643	Zm00001d022104	7e-86	03_Embryophyta	34.471	27.5956	0.5031	131.7989
Zm00001d039000	Zm00001d016440	3e-148	06_Mesangiospermae	69.0608	72.2543	0.1583	77.4819
Zm00001d021805	Zm00001d017709	1e-93	05_Magnoliophyta	40.9605	49.6575	0.355	2.4939
Zm00001d040286	Zm00001d039536	2e-54	12_Zea mays	43.4783	49.4297	0.3827	1.4267
Zm00001d035725	Zm00001d029585	6e-61	09_Poaceae	59.8187	61.1111	0.2138	7.6142
Zm00001d033457	Zm00001d009780	8e-88	01_Eukaryota	34.1573	30.0395	0.6294	80.193
Zm00001d025680	Zm00001d003671	8e-90	05_Magnoliophyta	45	44.8931	0.3725	80.2537
Zm00001d036531	Zm00001d017324	4e-25	07_Petrosaviidae	22.8487	25.0814	0.7185	58.675
Zm00001d022573	Zm00001d015886	2e-129	01_Eukaryota	35.123	28.9668	0.5309	40.0116
Zm00001d044878	Zm00001d035974	4e-20	03_Embryophyta	26.7347	30.5361	0.6655	39.8157
Zm00001d049822	Zm00001d006091	9e-53	09_Poaceae	58.5648	59.8109	0.1786	1.6619
Zm00001d029380	Zm00001d022189	1e-51	09_Poaceae	23.3796	39.7638	0.5329	2.4579
Zm00001d044513	Zm00001d008226	0.0	05_Magnoliophyta	53.6923	67.767	0.198	3.1283
Zm00001d046158	Zm00001d043049	7e-17	06_Mesangiospermae	35.0427	33.3333	0.4597	15.0566
Zm00001d048648	Zm00001d012766	6e-82	03_Embryophyta	39.3586	37.3961	0.4567	163.2755
Zm00001d051910	Zm00001d025180	7e-27	01_Eukaryota	19.6687	20.7877	0.8814	55.4993
Zm00001d048743	Zm00001d029084	2e-54	06_Mesangiospermae	44.6429	25.1004	0.4418	0.6379
Zm00001d051114	Zm00001d044406	0.0	12_Zea mays	50	89.8026	0.0573	0.0616
