Gene stable ID	Zea mays paralogue gene stable ID	Evalue	Paralogue last common ancestor with Zea mays	Paralogue %id. target Zea mays gene identical to query gene	Paralogue %id. query gene identical to target Zea mays gene	Paralogue dN with Zea mays	Paralogue dS with Zea mays
Zm00001d035559	Zm00001d035558	4e-138	12_Zea mays	69.2308	69.0184	0.1833	0.7338
Zm00001d051965	Zm00001d051964	0.0	12_Zea mays	97.2542	87.1429	0.0115	0.0472
Zm00001d011349	Zm00001d011348	1e-180	09_Poaceae	70.7944	70.7944	0.1708	15.5687
Zm00001d051693	Zm00001d051692	2e-89	09_Poaceae	46.0699	44.8936	0.3791	11.2498
Zm00001d045839	Zm00001d045838	0.0	09_Poaceae	59.584	60.1199	0.2599	1.3289
Zm00001d004306	Zm00001d004305	0.0	10_Panicoideae	69.1992	65.3101	0.1814	1.1986
Zm00001d026589	Zm00001d026588	1e-15	11_Andropogoneae	82.7957	42.7778	0.1013	0.3008
Zm00001d007349	Zm00001d007347	8e-43	10_Panicoideae	57.2519	55.5556	0.285	2.8193
Zm00001d042683	Zm00001d042680	0.0	11_Andropogoneae	72.3493	85.9259	0.065	0.3088
Zm00001d044340	Zm00001d044339	0.0	07_Petrosaviidae	65.9491	57.8045	0.2033	101.1709
Zm00001d053296	Zm00001d053295	2e-95	12_Zea mays	100	100	0	0
Zm00001d044045	Zm00001d044043	0.0	12_Zea mays	91.9799	91.067	0.043	0.1075
Zm00001d031815	Zm00001d031814	0.0	10_Panicoideae	68.5649	71.4964	0.1084	1.0151
Zm00001d039712	Zm00001d039711	8e-11	09_Poaceae	38.8206	27.0548	0.4621	5.968
Zm00001d034947	Zm00001d034945	2e-84	12_Zea mays	83.9286	82.4561	0.0668	0.1752
Zm00001d052829	Zm00001d052828	0.0	12_Zea mays	82.7128	85.4396	0.0599	0.1943
Zm00001d029704	Zm00001d029703	2e-68	09_Poaceae	44.4853	49.3878	0.2973	5.8915
Zm00001d042197	Zm00001d042196	4e-42	06_Mesangiospermae	38.5542	35.7542	0.341	11.3367
Zm00001d040302	Zm00001d040301	4e-143	09_Poaceae	52.2293	54.5455	0.3238	0.8826
Zm00001d027542	Zm00001d027541	1e-51	06_Mesangiospermae	42.6778	45.1327	0.4217	4.9097
Zm00001d046519	Zm00001d046518	0.0	12_Zea mays	98.7531	98.7531	0.0057	0.0066
Zm00001d012782	Zm00001d012780	1e-18	09_Poaceae	27.6371	36.6947	0.5069	5.5646
Zm00001d002572	Zm00001d002570	6e-95	11_Andropogoneae	38.8889	79.2453	0.1289	0.6925
Zm00001d016948	Zm00001d016947	1e-19	11_Andropogoneae	69.3694	68.75	0.1389	0.2927
Zm00001d022457	Zm00001d022456	2e-110	09_Poaceae	50.7331	68.1102	0.2033	1.9592
Zm00001d031077	Zm00001d000233	0.0	09_Poaceae	82.5157	82	0.0781	1.1269
Zm00001d016415	Zm00001d016414	0.0	10_Panicoideae	56.0976	43.1635	0.1471	1.0896
Zm00001d033030	Zm00001d033029	0.0	12_Zea mays	89.6406	90.7923	0.04	0.2132
Zm00001d032884	Zm00001d032883	2e-150	11_Andropogoneae	86.5079	74.4027	0.0642	0.551
Zm00001d024549	Zm00001d024548	4e-37	12_Zea mays	86.5169	86.5169	0.065	0.315
Zm00001d046700	Zm00001d046697	0.0	12_Zea mays	86.875	80.1153	0.0708	0.0732
Zm00001d020652	Zm00001d020651	5e-90	09_Poaceae	52.8302	54.5455	0.2618	15.4608
Zm00001d009924	Zm00001d009923	6e-27	12_Zea mays	83.871	82.9787	0.0938	0.1459
Zm00001d047886	Zm00001d047885	1e-129	12_Zea mays	96.4	96.4	0.0178	0.0223
Zm00001d039952	Zm00001d039951	7e-155	12_Zea mays	50.3448	71.3355	0.185	0.3977
Zm00001d014818	Zm00001d014817	1e-167	10_Panicoideae	71.8421	72.0317	0.1737	0.9348
Zm00001d023418	Zm00001d023417	7e-142	10_Panicoideae	23.2784	52.6316	0.2771	2.6039
Zm00001d029280	Zm00001d029279	3e-170	12_Zea mays	97.9229	98.2143	0.0069	0.1038
Zm00001d046187	Zm00001d046186	5e-150	09_Poaceae	69.0625	68.4211	0.1857	4.1522
Zm00001d008837	Zm00001d008836	3e-17	08_commelinids	8.41487	40.9524	0.562	10.5035
Zm00001d033624	Zm00001d033623	0.0	09_Poaceae	66.4036	67.9354	0.1945	4.3328
Zm00001d023596	Zm00001d023593	0.0	10_Panicoideae	89.6266	90.566	0.0405	0.9057
Zm00001d038703	Zm00001d038702	0.0	12_Zea mays	91.0615	91.573	0.0409	0.1186
Zm00001d042770	Zm00001d042769	2e-161	10_Panicoideae	78.5714	77.2575	0.112	0.8418
Zm00001d047887	Zm00001d047885	9e-136	12_Zea mays	95.5823	95.2	0.017	0.0582
Zm00001d053830	Zm00001d053829	4e-51	09_Poaceae	42.9091	55.1402	0.3212	1.8375
Zm00001d024761	Zm00001d024760	1e-73	12_Zea mays	69.2308	84.7826	0.0833	0.216
Zm00001d038969	Zm00001d038968	4e-161	10_Panicoideae	59.375	64.6258	0.207	1.7386
Zm00001d038181	Zm00001d038180	5e-165	10_Panicoideae	41.196	78.9809	0.0991	1.2616
Zm00001d045392	Zm00001d045391	3e-63	12_Zea mays	96.5517	97.3913	0.0142	0.5205
Zm00001d048852	Zm00001d048851	3e-88	12_Zea mays	97.0085	97.0085	0.0177	0.0232
Zm00001d022282	Zm00001d022281	6e-144	10_Panicoideae	65	63.1714	0.2038	1.8512
Zm00001d044118	Zm00001d044117	2e-22	09_Poaceae	48.4211	49.4624	0.2657	2.7024
Zm00001d019560	Zm00001d019557	5e-137	11_Andropogoneae	62.987	67.128	0.1567	0.9904
Zm00001d044999	Zm00001d044996	2e-108	12_Zea mays	70.4861	69.2833	0.1808	0.1967
Zm00001d003142	Zm00001d003140	0.0	10_Panicoideae	68.5039	64.3253	0.1868	1.5772
Zm00001d003607	Zm00001d003606	0.0	12_Zea mays	92.1986	91.7647	0.0445	0.0439
Zm00001d045031	Zm00001d045030	7e-35	12_Zea mays	94.5652	80.9302	0.0158	0.1026
Zm00001d040428	Zm00001d040426	3e-53	06_Mesangiospermae	35.689	36.3309	0.4369	4.4444
Zm00001d014732	Zm00001d014731	2e-74	03_Embryophyta	46.8182	34.7973	0.3426	80.2413
Zm00001d014608	Zm00001d014606	6e-87	09_Poaceae	44.713	46.6877	0.3797	14.5138
Zm00001d028348	Zm00001d028347	2e-124	09_Poaceae	56.25	56.4179	0.2731	122.406
Zm00001d011080	Zm00001d011079	4e-24	12_Zea mays	60.274	60.274	0.23	0.9393
Zm00001d020408	Zm00001d020405	3e-89	12_Zea mays	63.6667	68.9531	0.156	0.8998
Zm00001d008323	Zm00001d008322	2e-17	09_Poaceae	52.1368	48.8978	0.339	1.0729
Zm00001d038700	Zm00001d038699	4e-167	10_Panicoideae	66.5761	68.2451	0.2021	1.2495
Zm00001d032947	Zm00001d032946	2e-167	10_Panicoideae	82.1678	83.3333	0.0741	1.1325
Zm00001d032628	Zm00001d032394	1e-98	12_Zea mays	97.9167	97.9167	0.0094	0.0392
Zm00001d003046	Zm00001d003045	0.0	12_Zea mays	74.8538	85.1441	0.0796	0.2042
Zm00001d028900	Zm00001d028899	2e-11	09_Poaceae	13.6499	25.4144	0.7444	11.824
Zm00001d046801	Zm00001d046800	0.0	11_Andropogoneae	68.8433	69.3609	0.1923	0.7613
Zm00001d053685	Zm00001d053684	0.0	12_Zea mays	91.9492	89.6694	0.0409	0.121
Zm00001d007161	Zm00001d007160	4e-164	12_Zea mays	82.4841	80.9375	0.0911	0.5352
Zm00001d039803	Zm00001d039802	2e-75	12_Zea mays	63.4921	64.5161	0.2059	0.7294
Zm00001d028368	Zm00001d028367	2e-173	10_Panicoideae	53.0086	55.2239	0.3616	2.0088
Zm00001d005690	Zm00001d005688	0.0	12_Zea mays	87.8924	73.4082	0.0665	0.2042
Zm00001d042275	Zm00001d042274	7e-134	10_Panicoideae	80.0797	80.0797	0.0907	0.6672
Zm00001d019280	Zm00001d019279	2e-52	03_Embryophyta	51.6667	50	0.3432	2.9806
Zm00001d048810	Zm00001d048809	2e-37	12_Zea mays	92.1788	62.0301	0.0412	0.0942
Zm00001d022281	Zm00001d022280	0.0	12_Zea mays	81.3299	90.8571	0.0451	0.2975
Zm00001d034521	Zm00001d034520	3e-55	04_Tracheophyta	50.7353	64.486	0.1511	1.0579
Zm00001d047784	Zm00001d047782	0.0	12_Zea mays	98.6885	98.6885	0.0063	0.0335
Zm00001d003364	Zm00001d003363	2e-12	08_commelinids	38.0952	41.1765	0.3386	101.9617
Zm00001d011922	Zm00001d011921	3e-20	10_Panicoideae	45.1613	45.1613	0.3704	2.1042
Zm00001d036542	Zm00001d036541	2e-131	10_Panicoideae	57.3892	48.3402	0.2934	1.5994
Zm00001d053636	Zm00001d053635	3e-142	12_Zea mays	100	100	0	0
Zm00001d020251	Zm00001d020250	9e-12	10_Panicoideae	42.2222	52.4862	0.3024	2.5546
Zm00001d016181	Zm00001d016180	1e-39	09_Poaceae	26.8123	52.4272	0.4664	0.5771
Zm00001d030159	Zm00001d030158	0.0	09_Poaceae	56.1224	55.3691	0.2902	80.2695
Zm00001d042869	Zm00001d042868	2e-70	09_Poaceae	49.3548	61.2	0.3008	4.7511
Zm00001d016947	Zm00001d016946	2e-17	11_Andropogoneae	61.6071	57.0248	0.3101	0.6162
Zm00001d037945	Zm00001d037943	1e-46	11_Andropogoneae	63.1313	63.4518	0.1893	0.8214
Zm00001d036843	Zm00001d036842	1e-68	12_Zea mays	98.9899	98.9899	0.005	0.044
Zm00001d014654	Zm00001d014652	0.0	10_Panicoideae	64.6872	68.1564	0.195	0.6186
Zm00001d017737	Zm00001d017731	4e-93	12_Zea mays	74.8148	86.6953	0.0675	0.2165
Zm00001d036842	Zm00001d036841	1e-68	12_Zea mays	98.9899	98.9899	0.005	0.0102
Zm00001d038875	Zm00001d038874	4e-111	09_Poaceae	45.6476	52.1845	0.3115	1.5916
Zm00001d001903	Zm00001d001902	2e-75	05_Magnoliophyta	33.6634	41.8033	0.5029	1.8114
Zm00001d007368	Zm00001d007367	8e-71	12_Zea mays	60.6897	54.1538	0.282	0.6471
Zm00001d002160	Zm00001d002159	1e-20	10_Panicoideae	81.25	69.8925	0.1121	0.8945
Zm00001d002898	Zm00001d002897	0.0	11_Andropogoneae	80.8451	78.8462	0.0974	0.7432
Zm00001d044147	Zm00001d044146	0.0	09_Poaceae	64.3312	54.3011	0.2174	1.2824
Zm00001d034201	Zm00001d034200	2e-123	12_Zea mays	66.1355	97.076	0.0215	0.0233
Zm00001d015175	Zm00001d015174	0.0	05_Magnoliophyta	44.186	43.578	0.388	32.5584
Zm00001d007909	Zm00001d007908	7e-79	09_Poaceae	56.2682	56.4327	0.2637	1.8664
Zm00001d029377	Zm00001d029376	1e-72	10_Panicoideae	53.2847	41.954	0.3418	1.0853
Zm00001d032692	Zm00001d032691	4e-65	09_Poaceae	44.058	45.9215	0.4518	2.2743
Zm00001d053633	Zm00001d053632	3e-142	12_Zea mays	100	100	0	0
Zm00001d033413	Zm00001d033412	4e-66	10_Panicoideae	60.3774	52.0325	0.2396	1.5289
Zm00001d018966	Zm00001d018965	2e-86	09_Poaceae	55.8442	56.0261	0.2846	140.9859
Zm00001d038272	Zm00001d038271	0.0	12_Zea mays	95.6381	96.1039	0.0195	0.0794
Zm00001d019098	Zm00001d019096	7e-77	12_Zea mays	73.7569	81.155	0.0806	0.2421
Zm00001d042135	Zm00001d042134	0.0	10_Panicoideae	74.2287	69.0878	0.1095	1.1501
Zm00001d038334	Zm00001d038333	0.0	06_Mesangiospermae	58.6667	49.0706	0.2248	95.1326
Zm00001d016139	Zm00001d016137	4e-21	09_Poaceae	28.022	36.6906	0.4885	2.4195
Zm00001d015579	Zm00001d015578	0.0	09_Poaceae	53.7109	68.408	0.1853	1.6352
Zm00001d041657	Zm00001d041656	1e-37	06_Mesangiospermae	33.0233	33.9713	0.6543	95.9463
Zm00001d049997	Zm00001d049996	0.0	12_Zea mays	78.0045	94.7658	0.0327	0.0794
Zm00001d022458	Zm00001d022457	1e-134	09_Poaceae	67.037	53.0792	0.1984	2.901
Zm00001d018649	Zm00001d018648	0.0	10_Panicoideae	62.0332	60.0402	0.1724	0.9276
Zm00001d053534	Zm00001d053533	2e-20	12_Zea mays	71.9424	91.7431	0.0293	0.0786
Zm00001d006285	Zm00001d006283	3e-87	12_Zea mays	85.2349	88.1944	0.058	0.1579
Zm00001d035002	Zm00001d035001	2e-45	12_Zea mays	86.2319	79.3333	0.0473	0.5139
Zm00001d026204	Zm00001d026203	0.0	12_Zea mays	98.4802	84.8168	0.0058	0.0648
Zm00001d043253	Zm00001d043252	0.0	08_commelinids	46.7136	45.2787	0.3881	4.397
Zm00001d017975	Zm00001d017974	4e-33	12_Zea mays	86.25	83.1325	0.0858	0.1645
Zm00001d051720	Zm00001d051719	9e-63	12_Zea mays	88.8889	75.6757	0.0498	0.2459
Zm00001d005722	Zm00001d005719	8e-96	12_Zea mays	91.1565	91.1565	0.0345	0.1284
Zm00001d031222	Zm00001d031221	6e-180	09_Poaceae	58.6338	58.4121	0.2577	4.6723
Zm00001d043651	Zm00001d043650	0.0	10_Panicoideae	71.3992	68.5771	0.1556	0.9999
Zm00001d050141	Zm00001d050140	2e-163	12_Zea mays	64.3229	61.1386	0.1988	1.6731
Zm00001d030348	Zm00001d030347	0.0	11_Andropogoneae	68.3099	69.6172	0.1621	0.9162
Zm00001d044053	Zm00001d044052	7e-144	05_Magnoliophyta	44.1748	53.2164	0.3412	87.4904
Zm00001d042771	Zm00001d042770	4e-165	10_Panicoideae	75.57	78.9116	0.1007	0.7538
Zm00001d018879	Zm00001d018877	8e-21	09_Poaceae	34.8387	33.5404	0.5674	7.3605
Zm00001d029289	Zm00001d029288	0.0	12_Zea mays	97.619	93.5088	0.0108	0.0586
Zm00001d033324	Zm00001d033315	8e-42	11_Andropogoneae	48.7469	72.9831	0.1276	0.1737
Zm00001d033208	Zm00001d033207	3e-18	10_Panicoideae	57.6159	55.7692	0.2441	3.1723
Zm00001d008300	Zm00001d008299	9e-44	05_Magnoliophyta	51.8414	53.6657	0.3433	12.9885
Zm00001d002015	Zm00001d002014	3e-94	11_Andropogoneae	95.8042	95.1389	0.0174	0.2221
Zm00001d040549	Zm00001d040548	3e-23	12_Zea mays	74.5763	50	0.1453	0.3631
Zm00001d012968	Zm00001d012967	9e-26	09_Poaceae	42.8571	59.5238	0.2491	3.2084
Zm00001d019247	Zm00001d019246	9e-67	12_Zea mays	37.6906	67.5781	0.1846	0.1514
Zm00001d048640	Zm00001d048639	1e-111	11_Andropogoneae	44.6735	25.7937	0.4519	1.2237
Zm00001d031500	Zm00001d031499	7e-22	10_Panicoideae	38.5093	30.6931	0.5621	4.2395
Zm00001d022327	Zm00001d022326	2e-121	09_Poaceae	54.902	57.478	0.2721	70.726
Zm00001d044765	Zm00001d044763	0.0	12_Zea mays	82.4289	84.1689	0.078	0.1881
Zm00001d002232	Zm00001d002231	0.0	12_Zea mays	95.8242	96.0352	0.0198	0.0689
Zm00001d014329	Zm00001d014328	2e-96	09_Poaceae	41.2863	39.7206	0.5073	1.514
Zm00001d020266	Zm00001d020265	7e-33	09_Poaceae	46.1538	43.3333	0.4162	92.8031
Zm00001d046491	Zm00001d046490	0.0	12_Zea mays	94.186	91.0112	0.024	0.1907
Zm00001d036761	Zm00001d036760	1e-25	09_Poaceae	28.6765	27.6596	0.8078	2.9836
Zm00001d043741	Zm00001d043740	2e-111	09_Poaceae	50.7368	49.7934	0.2697	9.448
Zm00001d035975	Zm00001d035974	1e-167	12_Zea mays	97.669	97.669	0.0115	0.0178
Zm00001d022269	Zm00001d022268	7e-123	12_Zea mays	86.0215	54.6075	0.1004	0.142
Zm00001d020261	Zm00001d020260	0.0	10_Panicoideae	84.4948	85.2373	0.0677	0.9952
Zm00001d018708	Zm00001d018707	5e-16	09_Poaceae	9.57643	17.3333	0.9789	76.0976
Zm00001d018683	Zm00001d018682	7e-85	12_Zea mays	96.5035	96.5035	0.0171	0.3345
Zm00001d038831	Zm00001d038830	0.0	10_Panicoideae	59.466	41.8803	0.212	0.6367
Zm00001d047212	Zm00001d047211	3e-119	09_Poaceae	56.9554	52.5424	0.2351	2.6589
Zm00001d002016	Zm00001d002014	3e-100	12_Zea mays	99.3056	99.3056	0.0028	0.1426
Zm00001d045891	Zm00001d045890	2e-44	12_Zea mays	98.374	98.374	0.0064	0
Zm00001d049433	Zm00001d049431	2e-131	12_Zea mays	99.5614	99.5614	0.0019	0
Zm00001d003950	Zm00001d003949	0.0	09_Poaceae	75.4622	75.8446	0.1488	0.4855
Zm00001d034097	Zm00001d034096	0.0	12_Zea mays	62.8141	69.6379	0.1518	0.6325
Zm00001d034068	Zm00001d034067	7e-140	06_Mesangiospermae	48.8017	48.8017	0.332	9.4361
Zm00001d042512	Zm00001d042511	2e-45	09_Poaceae	23.8095	24.0793	0.7879	1.668
Zm00001d028823	Zm00001d028822	0.0	12_Zea mays	78.1022	78.6765	0.1117	0.1373
Zm00001d016025	Zm00001d016024	1e-174	12_Zea mays	100	100	0	0
Zm00001d019065	Zm00001d019064	2e-176	09_Poaceae	57.6819	58.1522	0.2756	2.5957
Zm00001d003190	Zm00001d003188	1e-121	10_Panicoideae	70.7143	70.2128	0.1311	0.8981
Zm00001d048559	Zm00001d048558	3e-55	09_Poaceae	52.3404	54.185	0.3131	2.6427
Zm00001d021208	Zm00001d021207	7e-66	10_Panicoideae	74.4589	72.2689	0.1323	1.0579
Zm00001d044776	Zm00001d044775	1e-131	10_Panicoideae	69.5502	54.6196	0.1799	1.5509
Zm00001d023330	Zm00001d023329	0.0	12_Zea mays	83.425	83.0986	0.0994	0.1913
Zm00001d031813	Zm00001d031811	0.0	11_Andropogoneae	82.7586	82.5688	0.0858	0.7856
Zm00001d042096	Zm00001d042095	8e-78	09_Poaceae	57.4468	58.4416	0.2854	2.0433
Zm00001d034129	Zm00001d034128	2e-94	09_Poaceae	45.7865	48.9489	0.3436	88.7902
Zm00001d047934	Zm00001d047933	2e-15	09_Poaceae	29.4545	30.916	0.4823	82.2894
Zm00001d033463	Zm00001d033462	4e-35	11_Andropogoneae	69.9029	65.4545	0.1687	0.7433
Zm00001d006948	Zm00001d006947	0.0	12_Zea mays	97.5425	97.7273	0.0089	0.1178
Zm00001d034453	Zm00001d034452	4e-124	09_Poaceae	53.3923	60.9428	0.2361	1.8025
Zm00001d041087	Zm00001d041086	1e-53	12_Zea mays	61.5063	82.3529	0.0702	0.1051
Zm00001d006170	Zm00001d006169	4e-29	09_Poaceae	55.2174	48.1061	0.2383	2.4662
Zm00001d008928	Zm00001d008927	0.0	12_Zea mays	83.0508	95.3307	0.0112	0.0957
Zm00001d020504	Zm00001d020503	2e-50	12_Zea mays	96.2963	98.1132	0.0081	0.1144
Zm00001d034069	Zm00001d034068	0.0	10_Panicoideae	70.3057	70.1525	0.1625	1.1449
Zm00001d032837	Zm00001d032836	1e-82	11_Andropogoneae	62.4352	62.1134	0.2335	0.6823
Zm00001d008635	Zm00001d008634	1e-81	09_Poaceae	53.5294	54.9849	0.2377	2.3439
Zm00001d048354	Zm00001d048353	1e-126	09_Poaceae	75.6637	76	0.1394	2.9255
Zm00001d011737	Zm00001d011736	0.0	12_Zea mays	89.4027	90.2724	0.0494	0.1406
Zm00001d006283	Zm00001d006282	9e-90	12_Zea mays	87.5	82.8947	0.0641	0.1787
Zm00001d008467	Zm00001d008466	0.0	12_Zea mays	28.3659	85.4489	0.1034	0.2353
Zm00001d043742	Zm00001d043741	1e-111	09_Poaceae	55.5556	49.4737	0.2803	82.6976
Zm00001d029581	Zm00001d029580	0.0	12_Zea mays	94.7631	94.7631	0.0231	0.1448
Zm00001d003067	Zm00001d003066	0.0	12_Zea mays	90.1754	54.4492	0.0746	0.1557
Zm00001d043871	Zm00001d043870	2e-167	09_Poaceae	36.8532	37.689	0.5132	3.2977
Zm00001d003059	Zm00001d003058	0.0	09_Poaceae	84.6774	85.1351	0.0844	0.4258
Zm00001d021732	Zm00001d021731	0.0	09_Poaceae	54.7884	54.606	0.2692	2.6702
Zm00001d020752	Zm00001d020751	1e-171	09_Poaceae	49.9002	54.2299	0.3155	2.208
Zm00001d029247	Zm00001d029246	0.0	10_Panicoideae	66.6667	68.1243	0.1494	1.2042
Zm00001d013811	Zm00001d013810	3e-160	09_Poaceae	71.1462	68.1818	0.1639	2.3487
Zm00001d010398	Zm00001d010397	9e-126	06_Mesangiospermae	38.6792	48.5207	0.4854	2.3374
Zm00001d054042	Zm00001d054041	0.0	06_Mesangiospermae	48.5673	49.5614	0.2971	12.0671
Zm00001d020738	Zm00001d020737	0.0	12_Zea mays	80.1802	84.7619	0.0642	0.2379
Zm00001d019000	Zm00001d018995	0.0	12_Zea mays	90.8416	90.172	0.0442	0.0246
Zm00001d031501	Zm00001d031500	9e-19	10_Panicoideae	29.3388	44.0994	0.5435	18.7244
Zm00001d011035	Zm00001d011034	3e-121	11_Andropogoneae	61.1321	75.3488	0.1525	0.7082
Zm00001d016027	Zm00001d016025	8e-171	12_Zea mays	97.026	97.3881	0.0112	0.02
Zm00001d022193	Zm00001d022192	4e-143	10_Panicoideae	62.1053	63.7838	0.1849	1.1566
Zm00001d029389	Zm00001d029388	2e-99	09_Poaceae	46.8254	50.7163	0.2905	7.6208
Zm00001d011925	Zm00001d011924	8e-33	09_Poaceae	47.0588	40.5063	0.335	5.9064
Zm00001d005077	Zm00001d005075	0.0	12_Zea mays	97.2826	98.3516	0.0069	0.0241
Zm00001d036821	Zm00001d000355	5e-115	12_Zea mays	88.2927	72.6908	0.015	0.0464
Zm00001d025394	Zm00001d025393	3e-109	12_Zea mays	98.1707	79.6044	0.0067	0.0184
Zm00001d020502	Zm00001d020501	7e-79	08_commelinids	37.4214	34.0974	0.4928	5.4565
Zm00001d039346	Zm00001d039345	0.0	10_Panicoideae	71.3087	70.3642	0.1481	1.189
Zm00001d020351	Zm00001d020350	3e-147	12_Zea mays	47.1132	100	0	0
Zm00001d024853	Zm00001d024852	0.0	12_Zea mays	83.427	94.2857	0.0224	0.4944
Zm00001d024665	Zm00001d024664	0.0	10_Panicoideae	87.767	87.5969	0.0518	1.1318
Zm00001d017953	Zm00001d017952	8e-72	09_Poaceae	50.431	51.3158	0.3357	1.4471
Zm00001d043375	Zm00001d043374	7e-124	05_Magnoliophyta	37.7152	40.6408	0.4337	30.8128
Zm00001d034621	Zm00001d034620	0.0	09_Poaceae	67.9389	62.093	0.1603	9.1048
Zm00001d031346	Zm00001d031345	3e-124	12_Zea mays	76.5	74.2718	0.1795	0.2411
Zm00001d048152	Zm00001d048151	0.0	09_Poaceae	56.535	64.0275	0.2017	37.9915
